investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,units
INV003314,2024-05-06,118633,SIP,3352,Telangana,Hyderabad,T30,36-45,Female,25.6,Mandate,Verified,33.52
INV000223,2024-05-06,148567,SIP,29488,West Bengal,Kolkata,T30,26-35,Male,6.3,UPI,Verified,294.88
INV004869,2024-05-06,125498,SIP,6216,West Bengal,Kolkata,T30,26-35,Male,9.7,Cheque,Verified,62.16
INV003798,2024-05-06,102887,Lumpsum,240815,Karnataka,Bangalore,T30,36-45,Male,53.9,Mandate,Verified,2408.15
INV000138,2024-05-06,119120,SIP,48903,Telangana,Hyderabad,T30,26-35,Male,24.7,Mandate,Pending,489.03
INV002473,2024-05-06,102887,Lumpsum,74468,Uttar Pradesh,Lucknow,T30,36-45,Male,41.8,Net Banking,Verified,744.68
INV002326,2024-05-06,149324,Lumpsum,321525,Telangana,Hyderabad,T30,36-45,Female,33.2,Cheque,Verified,3215.25
INV002718,2024-05-06,118635,SIP,6507,Telangana,Hyderabad,T30,36-45,Male,15.6,Net Banking,Pending,65.07
INV000158,2024-05-06,120507,Lumpsum,350783,Madhya Pradesh,Bhopal,B30,36-45,Male,26.1,Net Banking,Pending,3507.83
INV004834,2024-05-06,118634,SIP,3262,Delhi,New Delhi,T30,26-35,Male,20.0,Mandate,Verified,32.62
INV000210,2024-05-06,119552,SIP,2033,Rajasthan,Jaipur,T30,26-35,Male,9.1,Cheque,Verified,20.33
INV000646,2024-05-06,118636,Redemption,389318,Uttar Pradesh,Lucknow,T30,26-35,Female,23.9,Mandate,Verified,3893.18
INV002358,2024-05-06,149322,SIP,15636,Telangana,Hyderabad,T30,36-45,Female,55.6,Cheque,Verified,156.36
INV000747,2024-05-06,119095,Lumpsum,407584,West Bengal,Kolkata,T30,36-45,Female,40.3,Cheque,Verified,4075.84
INV001455,2024-05-06,148569,SIP,1781,Madhya Pradesh,Indore,T30,36-45,Male,26.8,Cheque,Verified,17.81
INV001558,2024-05-06,118635,Lumpsum,574251,West Bengal,Kolkata,T30,56+,Female,23.8,Cheque,Verified,5742.51
INV004990,2024-05-06,119551,SIP,2370,Maharashtra,Nashik,B30,26-35,Female,9.5,Cheque,Verified,23.7
INV001242,2024-05-06,101207,Lumpsum,444286,Tamil Nadu,Chennai,T30,36-45,Male,57.8,Net Banking,Verified,4442.86
INV002754,2024-05-06,119094,SIP,52149,Karnataka,Bangalore,T30,46-55,Male,82.6,Net Banking,Verified,521.49
INV001447,2024-05-06,119120,SIP,25222,Madhya Pradesh,Indore,T30,26-35,Female,14.6,Mandate,Verified,252.22
INV003005,2024-05-06,101207,SIP,8736,Punjab,Amritsar,B30,26-35,Male,24.5,Net Banking,Verified,87.36
INV003007,2024-05-06,149322,SIP,11480,Haryana,Faridabad,B30,26-35,Male,21.8,Net Banking,Verified,114.8
INV004231,2024-05-06,120505,SIP,3057,West Bengal,Kolkata,T30,56+,Male,17.5,Cheque,Verified,30.57
INV001149,2024-05-06,120842,Redemption,332009,Karnataka,Bangalore,T30,26-35,Female,8.8,Cheque,Verified,3320.09
INV003537,2024-05-06,120841,SIP,14095,Punjab,Amritsar,B30,18-25,Male,3.7,Cheque,Pending,140.95
INV000788,2024-05-06,119598,SIP,1841,Haryana,Gurugram,T30,26-35,Male,20.7,Net Banking,Verified,18.41
INV004948,2024-05-06,120841,Redemption,209655,Madhya Pradesh,Indore,T30,56+,Male,54.1,Mandate,Verified,2096.55
INV004122,2024-05-06,119093,SIP,2126,West Bengal,Kolkata,T30,26-35,Male,20.5,Mandate,Verified,21.26
INV000065,2024-05-06,119094,SIP,56749,Maharashtra,Mumbai,T30,46-55,Female,43.2,Cheque,Verified,567.49
INV002167,2024-05-06,118633,Lumpsum,119601,Rajasthan,Jaipur,T30,26-35,Female,8.7,Mandate,Verified,1196.01
INV004273,2024-05-06,102885,SIP,10745,Haryana,Faridabad,B30,26-35,Male,17.5,Mandate,Verified,107.45
INV004117,2024-05-06,120503,SIP,7633,Uttar Pradesh,Kanpur,B30,18-25,Male,6.2,Mandate,Verified,76.33
INV001186,2024-05-06,120507,SIP,2301,Maharashtra,Pune,T30,26-35,Male,19.8,UPI,Verified,23.01
INV001612,2024-05-06,118634,SIP,5473,Haryana,Gurugram,T30,26-35,Female,12.0,Net Banking,Verified,54.73
INV000625,2024-05-06,149322,SIP,587,Rajasthan,Jaipur,T30,46-55,Female,19.7,Cheque,Verified,5.87
INV000751,2024-05-06,118634,SIP,1948,Uttar Pradesh,Kanpur,B30,36-45,Male,17.7,Net Banking,Verified,19.48
INV000055,2024-05-06,118634,SIP,10020,Karnataka,Bangalore,T30,26-35,Male,13.5,UPI,Verified,100.2
INV001547,2024-05-06,149323,Lumpsum,455347,Tamil Nadu,Coimbatore,B30,36-45,Male,55.7,Mandate,Verified,4553.47
INV001178,2024-05-06,118634,SIP,2350,West Bengal,Kolkata,T30,26-35,Female,10.3,Cheque,Verified,23.5
INV001678,2024-05-06,120507,Lumpsum,239708,Delhi,New Delhi,T30,36-45,Female,38.8,Cheque,Verified,2397.08
INV000489,2024-05-06,119552,Lumpsum,275968,Uttar Pradesh,Agra,B30,18-25,Male,7.4,UPI,Verified,2759.68
INV004612,2024-05-06,100033,Redemption,329760,Tamil Nadu,Coimbatore,B30,26-35,Female,8.6,UPI,Verified,3297.6
INV001954,2024-05-06,102886,SIP,9633,Uttar Pradesh,Agra,B30,26-35,Male,15.6,Mandate,Verified,96.33
INV000293,2024-05-06,149323,SIP,10885,Karnataka,Mysore,B30,26-35,Female,19.3,UPI,Verified,108.85
INV003219,2024-05-06,120844,Redemption,147430,Maharashtra,Pune,T30,46-55,Male,57.8,UPI,Verified,1474.3
INV002934,2024-05-06,120841,SIP,590,Delhi,Noida,T30,36-45,Male,25.8,UPI,Verified,5.9
INV004720,2024-05-06,119120,SIP,3478,Gujarat,Surat,T30,46-55,Female,95.7,UPI,Pending,34.78
INV002000,2024-05-06,125497,Redemption,388479,Rajasthan,Jaipur,T30,36-45,Female,57.6,Mandate,Verified,3884.79
INV003740,2024-05-06,102885,SIP,440,Karnataka,Bangalore,T30,56+,Female,16.2,Cheque,Verified,4.4
INV002879,2024-05-06,120844,SIP,2411,Tamil Nadu,Coimbatore,B30,46-55,Male,26.0,Net Banking,Verified,24.11
INV001218,2024-05-06,119095,Lumpsum,183954,Madhya Pradesh,Bhopal,B30,36-45,Male,21.1,Mandate,Verified,1839.54
INV003750,2024-05-06,100033,SIP,5889,Uttar Pradesh,Kanpur,B30,26-35,Female,23.6,Cheque,Pending,58.89
INV003574,2024-05-06,148569,SIP,403,Haryana,Faridabad,B30,46-55,Male,48.4,Net Banking,Verified,4.03
INV003511,2024-05-06,118636,SIP,2621,Haryana,Gurugram,T30,46-55,Male,36.8,Net Banking,Verified,26.21
INV003686,2024-05-07,120504,Redemption,223354,Gujarat,Surat,T30,18-25,Male,3.8,Cheque,Verified,2233.54
INV004783,2024-05-07,119552,Redemption,160547,Tamil Nadu,Coimbatore,B30,36-45,Male,39.0,Mandate,Pending,1605.47
INV004510,2024-05-07,119095,Redemption,375646,Haryana,Gurugram,T30,56+,Male,71.8,UPI,Verified,3756.46
INV000231,2024-05-07,101206,SIP,2770,Rajasthan,Udaipur,B30,26-35,Female,22.9,UPI,Pending,27.7
INV001060,2024-05-07,125497,Lumpsum,488248,Telangana,Hyderabad,T30,36-45,Male,29.0,UPI,Verified,4882.48
INV004282,2024-05-07,101206,Redemption,209840,Punjab,Amritsar,B30,26-35,Male,20.8,Mandate,Verified,2098.4
INV002875,2024-05-07,102885,SIP,16474,Delhi,Noida,T30,26-35,Male,23.9,Cheque,Verified,164.74
INV004306,2024-05-07,120841,SIP,27703,Telangana,Hyderabad,T30,26-35,Female,20.4,Net Banking,Verified,277.03
INV004891,2024-05-07,149322,SIP,445,Telangana,Hyderabad,T30,46-55,Female,83.5,Cheque,Verified,4.45
INV003234,2024-05-07,100025,Lumpsum,151777,Telangana,Hyderabad,T30,26-35,Male,13.5,Net Banking,Verified,1517.77
INV002804,2024-05-07,102885,SIP,4805,Madhya Pradesh,Indore,T30,36-45,Male,39.9,Net Banking,Verified,48.05
INV004208,2024-05-07,102887,Redemption,516000,West Bengal,Kolkata,T30,36-45,Male,53.3,Net Banking,Verified,5160.0
INV001053,2024-05-07,118636,SIP,9774,West Bengal,Kolkata,T30,46-55,Female,79.0,Mandate,Verified,97.74
INV001966,2024-05-07,118632,SIP,6696,Telangana,Hyderabad,T30,18-25,Male,4.0,Cheque,Verified,66.96
INV000554,2024-05-07,119552,SIP,1149,Delhi,Noida,T30,36-45,Male,12.3,UPI,Verified,11.49
INV003454,2024-05-07,119599,SIP,2851,Telangana,Hyderabad,T30,26-35,Male,18.3,Mandate,Verified,28.51
INV000488,2024-05-07,119120,Redemption,585198,Karnataka,Mysore,B30,56+,Male,31.4,Cheque,Verified,5851.98
INV003822,2024-05-07,102885,Lumpsum,198600,Rajasthan,Jaipur,T30,26-35,Male,12.9,Cheque,Verified,1986.0
INV001254,2024-05-07,101206,Redemption,117785,Punjab,Chandigarh,T30,26-35,Male,20.5,Mandate,Verified,1177.85
INV002302,2024-05-07,148568,Lumpsum,516020,West Bengal,Kolkata,T30,26-35,Male,10.1,Net Banking,Pending,5160.2
INV003034,2024-05-07,119120,SIP,1169,Tamil Nadu,Chennai,T30,26-35,Male,7.2,UPI,Verified,11.69
INV004956,2024-05-07,119095,Redemption,302986,Maharashtra,Mumbai,T30,46-55,Male,62.4,Mandate,Verified,3029.86
INV000500,2024-05-07,119599,SIP,1685,West Bengal,Kolkata,T30,26-35,Female,19.9,UPI,Verified,16.85
INV000499,2024-05-07,120503,SIP,1824,Delhi,New Delhi,T30,36-45,Female,59.5,Net Banking,Verified,18.24
INV002344,2024-05-07,101206,SIP,9989,Punjab,Chandigarh,T30,46-55,Female,92.9,Net Banking,Verified,99.89
INV003921,2024-05-07,102885,SIP,1087,Madhya Pradesh,Bhopal,B30,46-55,Male,87.4,Mandate,Verified,10.87
INV003178,2024-05-07,119093,SIP,15422,Telangana,Hyderabad,T30,46-55,Female,60.9,Cheque,Verified,154.22
INV001338,2024-05-07,100033,Lumpsum,417276,Gujarat,Surat,T30,26-35,Female,21.7,Cheque,Verified,4172.76
INV000560,2024-05-07,120506,SIP,3198,Punjab,Chandigarh,T30,18-25,Male,3.4,Cheque,Verified,31.98
INV003747,2024-05-07,148568,SIP,7637,Madhya Pradesh,Indore,T30,26-35,Female,21.7,UPI,Verified,76.37
INV000268,2024-05-07,149324,Redemption,164544,Haryana,Gurugram,T30,18-25,Female,4.7,UPI,Verified,1645.44
INV000292,2024-05-07,100033,Redemption,155972,Uttar Pradesh,Lucknow,T30,18-25,Male,3.3,UPI,Verified,1559.72
INV003473,2024-05-07,120843,SIP,9316,Telangana,Hyderabad,T30,26-35,Male,16.5,Cheque,Verified,93.16
INV004392,2024-05-07,102885,SIP,25543,West Bengal,Kolkata,T30,18-25,Male,6.7,Net Banking,Verified,255.43
INV001170,2024-05-07,119552,Lumpsum,451612,Karnataka,Mysore,B30,36-45,Male,34.6,UPI,Verified,4516.12
INV004576,2024-05-07,102885,SIP,2149,Rajasthan,Jaipur,T30,46-55,Male,54.5,Net Banking,Verified,21.49
INV001001,2024-05-07,119551,SIP,452,Madhya Pradesh,Indore,T30,26-35,Female,20.7,UPI,Verified,4.52
INV002206,2024-05-07,119551,SIP,4816,Tamil Nadu,Chennai,T30,18-25,Male,7.7,UPI,Verified,48.16
INV002643,2024-05-07,125497,SIP,2900,Telangana,Hyderabad,T30,36-45,Male,29.2,Cheque,Verified,29.0
INV000664,2024-05-07,102886,SIP,4208,West Bengal,Kolkata,T30,26-35,Male,21.1,Mandate,Verified,42.08
INV004369,2024-05-07,102886,Redemption,352729,West Bengal,Kolkata,T30,26-35,Male,16.8,UPI,Verified,3527.29
INV000180,2024-05-07,120844,SIP,3002,Tamil Nadu,Coimbatore,B30,46-55,Female,24.7,Cheque,Verified,30.02
INV001690,2024-05-07,120504,SIP,2401,Rajasthan,Jaipur,T30,36-45,Male,27.6,Cheque,Verified,24.01
INV004758,2024-05-07,148568,SIP,3519,Punjab,Amritsar,B30,18-25,Female,4.4,Cheque,Verified,35.19
INV000017,2024-05-07,148568,Redemption,430273,Gujarat,Surat,T30,46-55,Female,31.5,Mandate,Verified,4302.73
INV001588,2024-05-07,101206,Lumpsum,206158,Karnataka,Bangalore,T30,56+,Male,75.2,Net Banking,Verified,2061.58
INV002265,2024-05-07,118636,SIP,2599,Rajasthan,Jaipur,T30,18-25,Female,3.8,Cheque,Verified,25.99
INV000154,2024-05-07,149322,SIP,598,Haryana,Faridabad,B30,36-45,Male,51.3,Cheque,Pending,5.98
INV003057,2024-05-07,148567,Redemption,233965,Punjab,Chandigarh,T30,18-25,Male,6.4,Net Banking,Verified,2339.65
INV004769,2024-05-07,118636,Lumpsum,255032,Punjab,Amritsar,B30,46-55,Female,25.3,Cheque,Verified,2550.32
INV002783,2024-05-07,118633,Lumpsum,41404,West Bengal,Kolkata,T30,26-35,Male,7.0,UPI,Verified,414.04
INV000225,2024-05-07,102886,Lumpsum,228977,Delhi,New Delhi,T30,56+,Male,44.0,UPI,Verified,2289.77
INV002720,2024-05-07,120507,Lumpsum,436247,Karnataka,Bangalore,T30,26-35,Male,19.2,Net Banking,Verified,4362.47
INV002552,2024-05-07,101206,SIP,1604,Delhi,Gurugram,T30,36-45,Male,24.4,Cheque,Verified,16.04
INV004466,2024-05-07,149323,Lumpsum,208171,Gujarat,Surat,T30,18-25,Female,3.7,Cheque,Verified,2081.71
INV003874,2024-05-07,102886,SIP,580,Punjab,Amritsar,B30,26-35,Female,16.5,Mandate,Pending,5.8
INV004412,2024-05-07,120843,Redemption,90840,Punjab,Amritsar,B30,26-35,Female,21.6,UPI,Verified,908.4
INV003712,2024-05-07,119551,SIP,4115,Maharashtra,Pune,T30,46-55,Male,82.6,UPI,Verified,41.15
INV001694,2024-05-07,118633,SIP,56690,Punjab,Amritsar,B30,46-55,Female,36.8,Mandate,Verified,566.9
INV002431,2024-05-07,100033,Lumpsum,63900,Delhi,Noida,T30,26-35,Female,14.8,Cheque,Verified,639.0
INV004958,2024-05-08,118636,SIP,55267,Maharashtra,Mumbai,T30,36-45,Male,20.9,Mandate,Verified,552.67
INV003202,2024-05-08,148568,SIP,56809,Maharashtra,Pune,T30,46-55,Male,48.9,Cheque,Verified,568.09
INV001347,2024-05-08,119093,SIP,2706,Madhya Pradesh,Indore,T30,46-55,Male,57.6,Mandate,Verified,27.06
INV002198,2024-05-08,120842,SIP,2503,Delhi,Gurugram,T30,36-45,Female,43.3,Mandate,Verified,25.03
INV003742,2024-05-08,119093,Redemption,185935,Tamil Nadu,Chennai,T30,56+,Female,53.9,UPI,Verified,1859.35
INV000471,2024-05-08,101208,Lumpsum,390069,West Bengal,Kolkata,T30,18-25,Male,4.2,UPI,Verified,3900.69
INV001753,2024-05-08,125497,SIP,10127,Rajasthan,Jaipur,T30,26-35,Male,10.0,UPI,Pending,101.27
INV002752,2024-05-08,120505,SIP,2256,Rajasthan,Udaipur,B30,26-35,Male,20.1,Mandate,Verified,22.56
INV003194,2024-05-08,119094,Redemption,54814,Haryana,Faridabad,B30,26-35,Female,19.5,Net Banking,Verified,548.14
INV002600,2024-05-08,120844,SIP,1990,Madhya Pradesh,Bhopal,B30,36-45,Female,54.1,Mandate,Verified,19.9
INV002693,2024-05-08,119120,Lumpsum,264240,Uttar Pradesh,Kanpur,B30,26-35,Male,22.5,UPI,Verified,2642.4
INV001452,2024-05-08,120841,SIP,12361,Delhi,Gurugram,T30,26-35,Female,15.6,Net Banking,Pending,123.61
INV004581,2024-05-08,118636,Lumpsum,249965,Gujarat,Surat,T30,26-35,Male,14.7,UPI,Verified,2499.65
INV002455,2024-05-08,120841,SIP,5559,West Bengal,Kolkata,T30,26-35,Male,13.4,Net Banking,Verified,55.59
INV001499,2024-05-08,101208,SIP,10623,Karnataka,Mysore,B30,26-35,Male,12.9,Mandate,Verified,106.23
INV003028,2024-05-08,118632,SIP,11478,Tamil Nadu,Chennai,T30,26-35,Female,12.8,UPI,Verified,114.78
INV004401,2024-05-08,118635,SIP,8917,Rajasthan,Udaipur,B30,26-35,Male,22.6,Cheque,Verified,89.17
INV000203,2024-05-08,149323,SIP,6689,Maharashtra,Nashik,B30,26-35,Male,16.0,Net Banking,Verified,66.89
INV000642,2024-05-08,148569,SIP,2644,Gujarat,Surat,T30,26-35,Male,15.6,Mandate,Verified,26.44
INV004830,2024-05-08,119092,Redemption,30100,Gujarat,Ahmedabad,T30,26-35,Male,15.1,UPI,Verified,301.0
INV001300,2024-05-08,102886,Lumpsum,120878,Uttar Pradesh,Agra,B30,36-45,Female,53.8,UPI,Verified,1208.78
INV004442,2024-05-08,101208,SIP,3070,Haryana,Faridabad,B30,18-25,Male,5.8,Net Banking,Verified,30.7
INV002486,2024-05-08,125497,SIP,43651,Gujarat,Surat,T30,56+,Male,16.2,Cheque,Verified,436.51
INV000180,2024-05-08,119094,SIP,597,Tamil Nadu,Coimbatore,B30,46-55,Female,24.7,Cheque,Verified,5.97
INV002935,2024-05-08,118633,SIP,5488,Madhya Pradesh,Indore,T30,18-25,Male,5.6,Cheque,Verified,54.88
INV001326,2024-05-08,120844,SIP,27452,Rajasthan,Udaipur,B30,46-55,Male,54.9,Cheque,Verified,274.52
INV000137,2024-05-08,149322,Lumpsum,148250,Rajasthan,Jaipur,T30,26-35,Female,12.0,Mandate,Verified,1482.5
INV003766,2024-05-08,101208,SIP,555,West Bengal,Kolkata,T30,36-45,Male,52.3,UPI,Verified,5.55
INV001497,2024-05-08,120504,SIP,1188,Maharashtra,Mumbai,T30,36-45,Male,56.8,Cheque,Verified,11.88
INV001784,2024-05-08,120841,SIP,29912,Madhya Pradesh,Bhopal,B30,26-35,Male,15.5,Mandate,Verified,299.12
INV001814,2024-05-08,118632,SIP,1939,West Bengal,Kolkata,T30,26-35,Female,6.9,UPI,Verified,19.39
INV000337,2024-05-08,118632,Redemption,242705,Haryana,Faridabad,B30,56+,Female,73.4,Net Banking,Verified,2427.05
INV004293,2024-05-08,120842,Lumpsum,36633,Rajasthan,Jaipur,T30,36-45,Male,54.9,Net Banking,Verified,366.33
INV000759,2024-05-08,125497,SIP,422,Gujarat,Ahmedabad,T30,26-35,Male,7.6,Cheque,Verified,4.22
INV003595,2024-05-08,101206,Lumpsum,198847,Tamil Nadu,Coimbatore,B30,56+,Female,74.5,Cheque,Verified,1988.47
INV003380,2024-05-08,100025,SIP,2762,Delhi,Noida,T30,36-45,Male,21.0,UPI,Verified,27.62
INV003685,2024-05-08,120506,SIP,13700,Gujarat,Ahmedabad,T30,26-35,Male,10.4,UPI,Verified,137.0
INV002974,2024-05-08,101207,Lumpsum,161775,Telangana,Hyderabad,T30,26-35,Female,21.9,Cheque,Pending,1617.75
INV002459,2024-05-08,119095,Redemption,171895,Rajasthan,Udaipur,B30,18-25,Female,5.2,UPI,Verified,1718.95
INV003634,2024-05-08,120844,SIP,2872,Punjab,Chandigarh,T30,46-55,Female,87.5,Cheque,Verified,28.72
INV000097,2024-05-08,120844,Lumpsum,78613,Karnataka,Mysore,B30,18-25,Male,6.0,Net Banking,Verified,786.13
INV003380,2024-05-08,118632,Lumpsum,328487,Delhi,Noida,T30,36-45,Male,21.0,UPI,Verified,3284.87
INV002256,2024-05-08,101206,SIP,14189,Rajasthan,Jaipur,T30,46-55,Male,49.6,Net Banking,Verified,141.89
INV004922,2024-05-08,120507,Lumpsum,357848,Haryana,Gurugram,T30,56+,Male,28.2,Net Banking,Verified,3578.48
INV003360,2024-05-08,119093,SIP,467,Madhya Pradesh,Indore,T30,26-35,Female,19.5,Cheque,Pending,4.67
INV001857,2024-05-08,102885,Redemption,346720,Tamil Nadu,Chennai,T30,26-35,Male,24.0,Net Banking,Verified,3467.2
INV003279,2024-05-08,119092,SIP,56766,Rajasthan,Jaipur,T30,46-55,Female,19.4,Mandate,Verified,567.66
INV001677,2024-05-08,102885,Lumpsum,429773,Rajasthan,Udaipur,B30,26-35,Male,23.2,Net Banking,Verified,4297.73
INV000914,2024-05-08,101206,Redemption,360638,Karnataka,Mysore,B30,18-25,Male,3.8,Cheque,Verified,3606.38
INV004134,2024-05-08,118632,SIP,4001,West Bengal,Kolkata,T30,36-45,Male,24.4,Mandate,Verified,40.01
INV001106,2024-05-08,120842,Lumpsum,435806,Tamil Nadu,Chennai,T30,26-35,Male,13.1,UPI,Verified,4358.06
INV001663,2024-05-08,102886,Redemption,211209,Gujarat,Surat,T30,36-45,Female,29.2,UPI,Verified,2112.09
INV002806,2024-05-08,101206,SIP,437,Rajasthan,Jaipur,T30,46-55,Male,24.2,Net Banking,Verified,4.37
INV003945,2024-05-08,148568,SIP,20025,Gujarat,Ahmedabad,T30,46-55,Female,48.3,Mandate,Verified,200.25
INV004106,2024-05-08,118633,SIP,40360,Gujarat,Surat,T30,26-35,Male,16.3,UPI,Verified,403.6
INV000972,2024-05-08,148567,SIP,434,Telangana,Hyderabad,T30,18-25,Female,5.9,UPI,Verified,4.34
INV001655,2024-05-08,119092,SIP,6812,Delhi,New Delhi,T30,26-35,Male,8.0,Cheque,Verified,68.12
INV003848,2024-05-09,120504,Redemption,533106,Telangana,Hyderabad,T30,26-35,Male,24.0,Net Banking,Verified,5331.06
INV003318,2024-05-09,119120,SIP,1160,Punjab,Chandigarh,T30,26-35,Male,9.9,Mandate,Verified,11.6
INV004576,2024-05-09,101206,Redemption,389143,Rajasthan,Jaipur,T30,46-55,Male,54.5,Net Banking,Verified,3891.43
INV001192,2024-05-09,119092,Redemption,371296,Telangana,Hyderabad,T30,26-35,Male,8.1,Cheque,Verified,3712.96
INV003475,2024-05-09,149324,SIP,45588,Telangana,Hyderabad,T30,26-35,Male,20.7,UPI,Verified,455.88
INV001588,2024-05-09,119552,SIP,7594,Karnataka,Bangalore,T30,56+,Male,75.2,Net Banking,Verified,75.94
INV004843,2024-05-09,120507,SIP,28452,Haryana,Faridabad,B30,56+,Male,49.8,UPI,Verified,284.52
INV003316,2024-05-09,125498,SIP,24455,Punjab,Chandigarh,T30,36-45,Male,22.9,UPI,Verified,244.55
INV002366,2024-05-09,119551,SIP,577,Telangana,Hyderabad,T30,26-35,Female,20.4,Mandate,Verified,5.77
INV003795,2024-05-09,118632,SIP,2085,West Bengal,Kolkata,T30,18-25,Male,7.6,Mandate,Verified,20.85
INV000143,2024-05-09,119120,SIP,2904,Haryana,Gurugram,T30,26-35,Male,23.8,Mandate,Verified,29.04
INV002637,2024-05-09,102885,Redemption,489975,Telangana,Hyderabad,T30,26-35,Male,14.4,Cheque,Verified,4899.75
INV003302,2024-05-09,120505,SIP,6894,Uttar Pradesh,Lucknow,T30,18-25,Male,3.0,Cheque,Verified,68.94
INV003358,2024-05-09,119599,SIP,8330,Punjab,Amritsar,B30,26-35,Male,19.7,Cheque,Pending,83.3
INV004311,2024-05-09,119120,Lumpsum,33675,Uttar Pradesh,Agra,B30,26-35,Female,17.0,UPI,Verified,336.75
INV003366,2024-05-09,120504,SIP,29628,Madhya Pradesh,Bhopal,B30,18-25,Male,3.3,Cheque,Verified,296.28
INV004927,2024-05-09,119552,Lumpsum,227517,Maharashtra,Nashik,B30,26-35,Male,19.5,Mandate,Verified,2275.17
INV003394,2024-05-09,119092,Redemption,557816,West Bengal,Kolkata,T30,26-35,Male,14.6,Cheque,Verified,5578.16
INV000041,2024-05-09,119094,Redemption,172478,Karnataka,Mysore,B30,46-55,Male,25.0,Net Banking,Verified,1724.78
INV003008,2024-05-09,119599,Redemption,461184,Rajasthan,Jaipur,T30,36-45,Female,37.4,Net Banking,Verified,4611.84
INV002136,2024-05-09,101206,Lumpsum,405963,Punjab,Chandigarh,T30,18-25,Male,5.3,UPI,Verified,4059.63
INV002116,2024-05-09,118632,Lumpsum,414055,Karnataka,Bangalore,T30,18-25,Male,3.8,Cheque,Verified,4140.55
INV001005,2024-05-09,148568,SIP,2518,Karnataka,Bangalore,T30,46-55,Male,84.6,Net Banking,Verified,25.18
INV003916,2024-05-09,101208,SIP,452,Karnataka,Mysore,B30,26-35,Male,23.6,Net Banking,Verified,4.52
INV004651,2024-05-09,125498,SIP,1020,Rajasthan,Udaipur,B30,46-55,Male,39.1,Cheque,Verified,10.2
INV003638,2024-05-09,120844,SIP,15029,West Bengal,Kolkata,T30,56+,Male,27.1,Net Banking,Verified,150.29
INV003189,2024-05-09,119095,SIP,2585,Tamil Nadu,Chennai,T30,36-45,Female,44.6,UPI,Verified,25.85
INV004627,2024-05-09,118634,Lumpsum,50993,West Bengal,Kolkata,T30,36-45,Male,47.7,Net Banking,Verified,509.93
INV004659,2024-05-09,118632,Redemption,20033,West Bengal,Kolkata,T30,18-25,Female,3.3,Net Banking,Verified,200.33
INV001648,2024-05-09,120506,SIP,11661,Telangana,Hyderabad,T30,46-55,Female,96.8,Net Banking,Verified,116.61
INV003997,2024-05-09,101207,SIP,1141,Telangana,Hyderabad,T30,36-45,Male,48.3,Cheque,Verified,11.41
INV002380,2024-05-09,119598,SIP,1085,Gujarat,Surat,T30,26-35,Male,19.4,Net Banking,Verified,10.85
INV000340,2024-05-09,120844,SIP,2701,Delhi,Gurugram,T30,26-35,Female,21.4,UPI,Verified,27.01
INV000466,2024-05-09,120842,SIP,1045,Haryana,Faridabad,B30,18-25,Male,4.4,UPI,Pending,10.45
INV004704,2024-05-09,120507,SIP,6033,Delhi,New Delhi,T30,26-35,Male,23.1,UPI,Pending,60.33
INV000469,2024-05-09,120506,SIP,479,Tamil Nadu,Coimbatore,B30,18-25,Male,4.7,Mandate,Verified,4.79
INV000203,2024-05-09,148568,Lumpsum,275757,Maharashtra,Nashik,B30,26-35,Male,16.0,UPI,Verified,2757.57
INV003728,2024-05-09,118636,Lumpsum,17818,West Bengal,Kolkata,T30,26-35,Male,16.2,UPI,Verified,178.18
INV004716,2024-05-09,120842,SIP,447,Telangana,Hyderabad,T30,18-25,Male,5.4,Net Banking,Verified,4.47
INV003219,2024-05-09,118633,SIP,56969,Maharashtra,Pune,T30,46-55,Male,57.8,Net Banking,Verified,569.69
INV004735,2024-05-09,119093,SIP,6656,Uttar Pradesh,Kanpur,B30,36-45,Male,19.2,Net Banking,Verified,66.56
INV001200,2024-05-09,118634,SIP,817,West Bengal,Kolkata,T30,46-55,Male,40.5,Net Banking,Verified,8.17
INV000524,2024-05-09,119599,Lumpsum,195090,West Bengal,Kolkata,T30,56+,Male,37.4,Cheque,Verified,1950.9
INV002699,2024-05-09,119092,SIP,13465,Gujarat,Surat,T30,18-25,Female,6.1,Cheque,Verified,134.65
INV003247,2024-05-09,120505,Lumpsum,127486,Madhya Pradesh,Indore,T30,46-55,Female,93.1,Net Banking,Verified,1274.86
INV003524,2024-05-09,118632,SIP,6404,Telangana,Hyderabad,T30,36-45,Male,12.5,Mandate,Verified,64.04
INV003573,2024-05-09,118636,SIP,40445,Gujarat,Surat,T30,36-45,Male,51.8,Mandate,Verified,404.45
INV000583,2024-05-09,125498,Lumpsum,132519,Punjab,Amritsar,B30,26-35,Male,8.7,Net Banking,Verified,1325.19
